Date,High,Low,Open,Close,Volume,Adj Close
2014-07-02,1330.699951171875,1326.800048828125,1326.800048828125,1330.699951171875,226.0,1330.699951171875
2014-07-07,1320.300048828125,1313.199951171875,1318.699951171875,1316.5,93.0,1316.5
2014-07-08,1323.5,1316.0,1318.4000244140625,1316.0,6.0,1316.0
2014-07-09,1330.4000244140625,1323.800048828125,1324.0,1323.800048828125,16.0,1323.800048828125
2014-07-10,1343.699951171875,1328.0,1330.5,1338.699951171875,28.0,1338.699951171875
2014-07-11,1339.0,1336.199951171875,1337.9000244140625,1337.0,112.0,1337.0
2014-07-14,1332.800048828125,1304.699951171875,1332.800048828125,1306.300048828125,103.0,1306.300048828125
2014-07-15,1311.9000244140625,1294.0999755859375,1307.4000244140625,1296.9000244140625,368.0,1296.9000244140625
2014-07-16,1303.0999755859375,1296.9000244140625,1298.4000244140625,1299.5999755859375,34.0,1299.5999755859375
2014-07-17,1323.800048828125,1303.0999755859375,1303.0999755859375,1316.699951171875,16.0,1316.699951171875
2014-07-18,1322.699951171875,1306.199951171875,1322.699951171875,1309.199951171875,27.0,1309.199951171875
2014-07-21,1315.5,1311.0,1311.0,1313.699951171875,18.0,1313.699951171875
2014-07-22,1306.0999755859375,1306.0999755859375,1306.0999755859375,1306.0999755859375,2.0,1306.0999755859375
2014-07-23,1304.5,1304.5,1304.5,1304.5,0.0,1304.5
2014-07-24,1297.5,1290.5999755859375,1297.5,1290.5999755859375,1.0,1290.5999755859375
2014-07-25,1303.0999755859375,1294.800048828125,1294.800048828125,1303.0999755859375,8.0,1303.0999755859375
2014-07-28,1308.0,1303.300048828125,1307.4000244140625,1303.300048828125,52.0,1303.300048828125
2014-07-29,1310.9000244140625,1298.300048828125,1310.9000244140625,1298.300048828125,181554.0,1298.300048828125
2014-07-30,1303.0,1291.0,1298.5999755859375,1294.9000244140625,36189.0,1294.9000244140625
2014-07-31,1297.300048828125,1280.5999755859375,1295.0999755859375,1281.300048828125,5663.0,1281.300048828125
2014-08-01,1296.5999755859375,1279.699951171875,1284.0999755859375,1293.5999755859375,1985.0,1293.5999755859375
2014-08-04,1295.0,1285.9000244140625,1294.4000244140625,1287.699951171875,917.0,1287.699951171875
2014-08-05,1292.699951171875,1282.5999755859375,1288.0,1284.0,825.0,1284.0
2014-08-06,1309.0,1287.800048828125,1288.0999755859375,1306.699951171875,706.0,1306.699951171875
2014-08-07,1313.0999755859375,1302.5,1305.300048828125,1310.800048828125,225.0,1310.800048828125
2014-08-08,1321.4000244140625,1308.0,1310.800048828125,1308.9000244140625,586.0,1308.9000244140625
2014-08-11,1309.699951171875,1305.300048828125,1308.4000244140625,1308.5,194.0,1308.5
2014-08-12,1315.800048828125,1305.800048828125,1306.199951171875,1308.800048828125,438.0,1308.800048828125
2014-08-13,1312.800048828125,1305.0,1308.800048828125,1312.800048828125,238.0,1312.800048828125
2014-08-14,1316.4000244140625,1309.699951171875,1311.800048828125,1313.9000244140625,320.0,1313.9000244140625
2014-08-15,1312.800048828125,1292.0,1311.699951171875,1304.5,199.0,1304.5
2014-08-18,1302.0999755859375,1295.699951171875,1301.4000244140625,1297.699951171875,100.0,1297.699951171875
2014-08-19,1301.5999755859375,1294.0,1298.800048828125,1295.0999755859375,144.0,1295.0999755859375
2014-08-20,1295.800048828125,1288.4000244140625,1295.4000244140625,1293.4000244140625,332.0,1293.4000244140625
2014-08-21,1290.0,1272.0,1290.0,1273.699951171875,264.0,1273.699951171875
2014-08-22,1280.0,1275.0,1276.0,1278.5999755859375,119.0,1278.5999755859375
2014-08-25,1277.5999755859375,1273.699951171875,1277.300048828125,1277.300048828125,251.0,1277.300048828125
2014-08-26,1289.5,1281.0999755859375,1289.4000244140625,1283.800048828125,74.0,1283.800048828125
2014-08-27,1282.300048828125,1281.5,1281.5,1281.9000244140625,783.0,1281.9000244140625
2014-08-28,1293.699951171875,1284.300048828125,1284.5,1288.699951171875,817.0,1288.699951171875
2014-08-29,1289.699951171875,1284.800048828125,1289.5,1285.800048828125,116.0,1285.800048828125
2014-09-02,1286.4000244140625,1262.5,1284.5,1263.699951171875,280.0,1263.699951171875
2014-09-03,1271.0999755859375,1263.0999755859375,1266.300048828125,1268.9000244140625,279.0,1268.9000244140625
2014-09-04,1272.699951171875,1260.4000244140625,1268.699951171875,1265.0999755859375,290.0,1265.0999755859375
2014-09-05,1268.0999755859375,1263.199951171875,1263.199951171875,1265.800048828125,123.0,1265.800048828125
2014-09-08,1268.4000244140625,1252.699951171875,1268.4000244140625,1252.699951171875,2.0,1252.699951171875
2014-09-09,1246.800048828125,1246.800048828125,1246.800048828125,1246.800048828125,0.0,1246.800048828125
2014-09-10,1256.699951171875,1243.5,1256.699951171875,1243.5,95.0,1243.5
2014-09-11,1237.4000244140625,1237.4000244140625,1237.4000244140625,1237.4000244140625,0.0,1237.4000244140625
2014-09-12,1229.9000244140625,1227.0,1227.0,1229.9000244140625,47.0,1229.9000244140625
2014-09-15,1235.0,1226.699951171875,1226.699951171875,1233.5999755859375,21.0,1233.5999755859375
2014-09-16,1238.300048828125,1235.199951171875,1238.300048828125,1235.199951171875,3.0,1235.199951171875
2014-09-17,1236.199951171875,1221.9000244140625,1236.199951171875,1234.4000244140625,10.0,1234.4000244140625
2014-09-18,1225.699951171875,1216.199951171875,1216.199951171875,1225.699951171875,5.0,1225.699951171875
2014-09-19,1218.300048828125,1215.300048828125,1218.300048828125,1215.300048828125,4.0,1215.300048828125
2014-09-22,1216.800048828125,1212.4000244140625,1214.9000244140625,1216.800048828125,7.0,1216.800048828125
2014-09-23,1221.0,1221.0,1221.0,1221.0,5.0,1221.0
2014-09-24,1218.5999755859375,1216.800048828125,1218.5999755859375,1218.5999755859375,2.0,1218.5999755859375
2014-09-25,1221.199951171875,1209.5,1209.5,1221.199951171875,11.0,1221.199951171875
2014-09-26,1214.0999755859375,1214.0999755859375,1214.0999755859375,1214.0999755859375,19497.0,1214.0999755859375
2014-09-29,1222.199951171875,1214.800048828125,1216.300048828125,1217.5,6344.0,1217.5
2014-09-30,1218.199951171875,1204.0,1214.800048828125,1210.5,680.0,1210.5
2014-10-01,1217.800048828125,1205.5,1207.699951171875,1214.5999755859375,178.0,1214.5999755859375
2014-10-02,1219.5,1210.300048828125,1215.300048828125,1214.199951171875,176.0,1214.199951171875
2014-10-03,1212.4000244140625,1191.0,1212.4000244140625,1192.199951171875,499.0,1192.199951171875
2014-10-06,1208.0,1182.800048828125,1187.699951171875,1206.699951171875,415.0,1206.699951171875
2014-10-07,1211.699951171875,1205.300048828125,1209.0999755859375,1211.699951171875,272.0,1211.699951171875
2014-10-08,1217.9000244140625,1205.300048828125,1210.199951171875,1205.300048828125,9.0,1205.300048828125
2014-10-09,1229.0,1223.9000244140625,1223.9000244140625,1224.5999755859375,19.0,1224.5999755859375
2014-10-10,1223.5,1217.0,1223.5,1221.0,186.0,1221.0
2014-10-13,1234.0,1227.0,1229.800048828125,1229.300048828125,103.0,1229.300048828125
2014-10-14,1235.9000244140625,1233.5999755859375,1235.9000244140625,1233.5999755859375,73.0,1233.5999755859375
2014-10-15,1247.0,1243.699951171875,1243.699951171875,1244.0999755859375,250.0,1244.0999755859375
2014-10-16,1243.0,1236.699951171875,1242.0999755859375,1240.5,6.0,1240.5
2014-10-17,1238.300048828125,1232.5999755859375,1237.4000244140625,1238.300048828125,356.0,1238.300048828125
2014-10-20,1244.0,1235.4000244140625,1237.300048828125,1244.0,105.0,1244.0
2014-10-21,1251.0,1251.0,1251.0,1251.0,48.0,1251.0
2014-10-22,1244.800048828125,1244.800048828125,1244.800048828125,1244.800048828125,2.0,1244.800048828125
2014-10-23,1228.5,1227.9000244140625,1228.0,1228.5,2.0,1228.5
2014-10-24,1232.699951171875,1229.4000244140625,1229.4000244140625,1231.199951171875,71.0,1231.199951171875
2014-10-27,1230.199951171875,1227.300048828125,1230.199951171875,1229.0999755859375,282.0,1229.0999755859375
2014-10-28,1231.0,1224.699951171875,1224.9000244140625,1229.199951171875,46.0,1229.199951171875
2014-10-29,1224.300048828125,1224.300048828125,1224.300048828125,1224.300048828125,631.0,1224.300048828125
2014-10-30,1214.699951171875,1195.800048828125,1213.699951171875,1198.0999755859375,521.0,1198.0999755859375
2014-10-31,1199.699951171875,1161.4000244140625,1199.5999755859375,1171.0999755859375,260.0,1171.0999755859375
2014-11-03,1172.300048828125,1163.0999755859375,1166.4000244140625,1169.4000244140625,60.0,1169.4000244140625
2014-11-04,1171.0,1165.0,1166.9000244140625,1167.4000244140625,40.0,1167.4000244140625
2014-11-05,1168.699951171875,1137.800048828125,1168.0999755859375,1145.4000244140625,157.0,1145.4000244140625
2014-11-06,1147.5,1137.9000244140625,1141.0999755859375,1142.300048828125,137.0,1142.300048828125
2014-11-07,1169.699951171875,1133.0,1139.9000244140625,1169.5999755859375,97.0,1169.5999755859375
2014-11-10,1171.0,1150.699951171875,1171.0,1159.5999755859375,40.0,1159.5999755859375
2014-11-11,1170.5,1151.5999755859375,1155.0,1162.800048828125,22.0,1162.800048828125
2014-11-12,1168.0999755859375,1157.5,1162.5,1158.9000244140625,17.0,1158.9000244140625
2014-11-13,1164.5,1155.0,1163.699951171875,1161.0999755859375,1047.0,1161.0999755859375
2014-11-14,1191.0,1148.0,1155.199951171875,1185.0,486.0,1185.0
2014-11-17,1186.9000244140625,1180.5999755859375,1183.0999755859375,1183.0,17.0,1183.0
2014-11-18,1197.0999755859375,1193.9000244140625,1197.0999755859375,1196.699951171875,2.0,1196.699951171875
2014-11-19,1198.300048828125,1190.5999755859375,1196.5,1193.5999755859375,23.0,1193.5999755859375
2014-11-20,1191.9000244140625,1190.699951171875,1191.800048828125,1190.699951171875,3.0,1190.699951171875
2014-11-21,1202.4000244140625,1189.0,1191.0,1197.5,20.0,1197.5
2014-11-24,1197.9000244140625,1195.5,1197.699951171875,1195.5,17.0,1195.5
2014-11-25,1197.0999755859375,1197.0999755859375,1197.0999755859375,1197.0999755859375,210753.0,1197.0999755859375
2014-11-26,1201.0,1193.699951171875,1200.5,1196.5999755859375,75297.0,1196.5999755859375
2014-12-01,1220.4000244140625,1141.699951171875,1160.0,1218.0,5524.0,1218.0
2014-12-02,1212.300048828125,1191.300048828125,1212.300048828125,1199.199951171875,1236.0,1199.199951171875
2014-12-03,1213.699951171875,1196.0999755859375,1198.0999755859375,1208.5,440.0,1208.5
2014-12-04,1213.0,1201.5999755859375,1208.199951171875,1207.5,358.0,1207.5
2014-12-05,1206.0,1186.699951171875,1203.0999755859375,1190.0999755859375,560.0,1190.0999755859375
2014-12-08,1207.0,1187.199951171875,1190.5999755859375,1194.699951171875,183.0,1194.699951171875
2014-12-09,1238.0,1202.0,1202.0,1231.5,314.0,1231.5
2014-12-10,1234.5999755859375,1226.5999755859375,1231.199951171875,1228.9000244140625,306.0,1228.9000244140625
2014-12-11,1231.199951171875,1216.199951171875,1226.5999755859375,1225.0999755859375,264.0,1225.0999755859375
2014-12-12,1227.800048828125,1216.199951171875,1227.800048828125,1222.0,203.0,1222.0
2014-12-15,1223.0999755859375,1198.4000244140625,1223.0999755859375,1207.199951171875,77.0,1207.199951171875
2014-12-16,1222.0,1192.699951171875,1197.199951171875,1193.9000244140625,223.0,1193.9000244140625
2014-12-17,1199.5999755859375,1184.0,1198.199951171875,1194.300048828125,94.0,1194.300048828125
2014-12-18,1207.300048828125,1189.699951171875,1189.699951171875,1194.699951171875,197.0,1194.699951171875
2014-12-19,1200.800048828125,1195.9000244140625,1198.0,1195.9000244140625,96.0,1195.9000244140625
2014-12-22,1198.0,1172.699951171875,1198.0,1179.699951171875,223.0,1179.699951171875
2014-12-23,1180.300048828125,1175.0,1179.300048828125,1177.9000244140625,232.0,1177.9000244140625
2014-12-26,1195.300048828125,1177.199951171875,1177.199951171875,1195.300048828125,124.0,1195.300048828125
2014-12-29,1186.5,1181.300048828125,1186.5,1181.699951171875,180.0,1181.699951171875
2014-12-30,1210.300048828125,1181.4000244140625,1181.4000244140625,1200.199951171875,191.0,1200.199951171875
2014-12-31,1199.199951171875,1182.699951171875,1199.199951171875,1183.9000244140625,92.0,1183.9000244140625
2015-01-02,1194.5,1169.5,1184.0,1186.0,138.0,1186.0
2015-01-05,1206.9000244140625,1180.0999755859375,1180.300048828125,1203.9000244140625,470.0,1203.9000244140625
2015-01-06,1220.0,1203.5,1203.5,1219.300048828125,97.0,1219.300048828125
2015-01-07,1219.199951171875,1210.5999755859375,1219.199951171875,1210.5999755859375,29.0,1210.5999755859375
2015-01-08,1215.699951171875,1206.300048828125,1207.0,1208.4000244140625,92.0,1208.4000244140625
2015-01-09,1220.199951171875,1210.300048828125,1211.0999755859375,1216.0,43.0,1216.0
2015-01-12,1234.4000244140625,1219.0999755859375,1224.199951171875,1232.699951171875,100.0,1232.699951171875
2015-01-13,1239.300048828125,1230.300048828125,1239.199951171875,1234.300048828125,20.0,1234.300048828125
2015-01-14,1243.800048828125,1225.5999755859375,1229.5999755859375,1234.4000244140625,21.0,1234.4000244140625
2015-01-15,1265.0,1227.300048828125,1231.5,1264.699951171875,130.0,1264.699951171875
2015-01-16,1279.699951171875,1256.0999755859375,1256.0999755859375,1276.9000244140625,44.0,1276.9000244140625
2015-01-20,1297.300048828125,1273.800048828125,1278.9000244140625,1294.199951171875,157.0,1294.199951171875
2015-01-21,1303.5,1286.699951171875,1295.199951171875,1293.699951171875,78.0,1293.699951171875
2015-01-22,1302.0999755859375,1283.5,1293.199951171875,1300.699951171875,131.0,1300.699951171875
2015-01-23,1299.800048828125,1292.5999755859375,1299.800048828125,1292.5999755859375,23.0,1292.5999755859375
2015-01-26,1290.5999755859375,1279.4000244140625,1289.5,1279.4000244140625,26.0,1279.4000244140625
2015-01-27,1291.699951171875,1277.199951171875,1277.199951171875,1291.699951171875,20.0,1291.699951171875
2015-01-28,1286.800048828125,1285.9000244140625,1285.9000244140625,1285.9000244140625,180387.0,1285.9000244140625
2015-01-29,1285.4000244140625,1251.0,1283.300048828125,1254.5999755859375,67983.0,1254.5999755859375
2015-01-30,1284.300048828125,1257.0,1258.0,1278.5,8626.0,1278.5
2015-02-02,1284.0999755859375,1266.0,1284.0999755859375,1276.199951171875,1654.0,1276.199951171875
2015-02-03,1284.699951171875,1255.300048828125,1273.5,1259.699951171875,2380.0,1259.699951171875
2015-02-04,1271.5999755859375,1256.800048828125,1262.0,1263.800048828125,668.0,1263.800048828125
2015-02-05,1272.5999755859375,1257.800048828125,1271.800048828125,1262.0,133.0,1262.0
2015-02-06,1267.5999755859375,1228.0,1265.0,1233.9000244140625,432.0,1233.9000244140625
2015-02-09,1242.300048828125,1235.4000244140625,1237.5,1240.800048828125,319.0,1240.800048828125
2015-02-10,1245.0,1231.199951171875,1237.5,1231.5999755859375,231.0,1231.5999755859375
2015-02-11,1237.4000244140625,1219.0,1233.300048828125,1219.0,102.0,1219.0
2015-02-12,1229.800048828125,1217.9000244140625,1217.9000244140625,1220.0999755859375,99.0,1220.0999755859375
2015-02-13,1232.800048828125,1222.199951171875,1222.199951171875,1226.5,65.0,1226.5
2015-02-17,1234.0,1203.0,1227.699951171875,1208.0999755859375,204.0,1208.0999755859375
2015-02-18,1210.199951171875,1197.800048828125,1207.0999755859375,1199.699951171875,147.0,1199.699951171875
2015-02-19,1220.0,1205.0,1216.5,1207.0999755859375,65.0,1207.0999755859375
2015-02-20,1213.0999755859375,1199.0999755859375,1206.5,1204.4000244140625,51.0,1204.4000244140625
